id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeConference,homeClassification,homePoints,homeLineScores,homePostgameWinProbability,awayId,awayTeam,awayConference,awayClassification,awayPoints,awayLineScores,awayPostgameWinProbability,excitementIndex,highlights,homePregameElo,homePostgameElo,awayPregameElo,awayPostgameElo,notes
401030451,2018,11,regular,2018-11-10 20:00:00+00:00,False,True,False,True,,4582,Hornet Stadium,2011,Alabama State,SWAC,fcs,2,"[0, 0, 0, 2]",,2296,Jackson State,SWAC,fcs,20,"[10, 7, 0, 3]",,,,,,,,
401030406,2018,11,regular,2018-11-10 20:00:00+00:00,False,True,False,False,,3605,Alerus Center,155,North Dakota,FCS Independents,fcs,17,"[7, 0, 0, 10]",,2502,Portland State,Big Sky,fcs,10,"[0, 3, 7, 0]",,,,,,,,
401030401,2018,11,regular,2018-11-10 20:00:00+00:00,False,True,False,True,,3643,Bobcat Stadium,147,Montana State,Big Sky,fcs,35,"[7, 14, 0, 14]",,2458,Northern Colorado,Big Sky,fcs,7,"[7, 0, 0, 0]",,,,,,,,
401030322,2018,11,regular,2018-11-10 20:30:00+00:00,False,True,False,True,,3704,E. J. Whitmire Stadium,2717,Western Carolina,Southern,fcs,23,"[10, 10, 0, 3]",,2747,Wofford,Southern,fcs,38,"[7, 7, 14, 10]",,,,,,,,
401012788,2018,11,regular,2018-11-10 20:30:00+00:00,False,True,False,True,45587.0,3726,Folsom Field,38,Colorado,Pac-12,fbs,7,"[7, 0, 0, 0]",0.006448768441672847,265,Washington State,Pac-12,fbs,31,"[0, 10, 7, 14]",0.9935512315583271,3.2293544509,https://www.youtube.com/watch?v=Owc2lFNXqhc,1515.0,1469.0,1669.0,1715.0,
401030153,2018,11,regular,2018-11-10 20:30:00+00:00,False,True,False,True,,3647,Elliott T. Bowers Stadium,2534,Sam Houston,Southland,fcs,10,"[0, 3, 7, 0]",,2000,Abilene Christian,Southland,fcs,17,"[7, 0, 7, 3]",,,,,,,,
401012331,2018,11,regular,2018-11-10 20:30:00+00:00,False,True,False,True,101821.0,3657,Bryant-Denny Stadium,333,Alabama,SEC,fbs,24,"[14, 7, 0, 3]",0.9998604402615079,344,Mississippi State,SEC,fbs,0,"[0, 0, 0, 0]",0.00013955973849211212,0.505065590999999,https://www.youtube.com/watch?v=Mh927un7PRE,2290.0,2304.0,1841.0,1827.0,
401013333,2018,11,regular,2018-11-10 20:30:00+00:00,False,True,False,True,31068.0,3953,Huntington Bank Stadium,135,Minnesota,Big Ten,fbs,41,"[3, 10, 21, 7]",0.9999520716727168,2509,Purdue,Big Ten,fbs,10,"[3, 0, 0, 7]",4.792832728317542e-05,3.45394072389999,https://www.youtube.com/watch?v=WTkXYDEf7Ic,1343.0,1491.0,1786.0,1638.0,
401013173,2018,11,regular,2018-11-10 20:30:00+00:00,False,True,False,True,44398.0,3752,Acrisure Stadium,221,Pittsburgh,ACC,fbs,52,"[10, 21, 7, 14]",0.9999230882264921,259,Virginia Tech,ACC,fbs,22,"[0, 7, 8, 7]",7.69117735078817e-05,2.7087555933,https://www.youtube.com/watch?v=4WPm_B4WCKg,1511.0,1602.0,1594.0,1503.0,
401012848,2018,11,regular,2018-11-10 20:30:00+00:00,False,True,False,True,43786.0,3754,High Point Solutions Stadium,164,Rutgers,Big Ten,fbs,7,"[7, 0, 0, 0]",0.0036564179754773143,130,Michigan,Big Ten,fbs,42,"[7, 14, 14, 7]",0.9963435820245227,0.3740481259,https://www.youtube.com/watch?v=TC6jquU9vJo,1089.0,1098.0,2062.0,2053.0,
401013070,2018,11,regular,2018-11-10 20:30:00+00:00,False,True,False,True,87635.0,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,Big 12,fbs,48,"[14, 20, 7, 7]",0.3983282420405866,197,Oklahoma State,Big 12,fbs,47,"[14, 14, 7, 12]",0.6016717579594134,6.30119838539999,https://www.youtube.com/watch?v=gm9gMHWkzJs,2065.0,2053.0,1679.0,1691.0,
401012870,2018,11,regular,2018-11-10 20:30:00+00:00,False,True,False,True,66493.0,3793,Kinnick Stadium,2294,Iowa,Big Ten,fbs,10,"[0, 3, 7, 0]",0.2970710478307857,77,Northwestern,Big Ten,fbs,14,"[0, 0, 7, 7]",0.7029289521692144,7.19997638529999,https://www.youtube.com/watch?v=IS7jfftnP-Y,1831.0,1813.0,1660.0,1678.0,
401013035,2018,11,regular,2018-11-10 20:30:00+00:00,False,True,False,True,53860.0,3772,Jack Trice Stadium,66,Iowa State,Big 12,fbs,28,"[7, 10, 11, 0]",0.9354275367979091,239,Baylor,Big 12,fbs,14,"[0, 0, 7, 7]",0.06457246320209087,1.5361442374,https://www.youtube.com/watch?v=DtogyKJhpV8,1733.0,1732.0,1374.0,1375.0,
401012336,2018,11,regular,2018-11-10 20:30:00+00:00,False,True,False,True,95258.0,3853,Neyland Stadium,2633,Tennessee,SEC,fbs,24,"[3, 14, 7, 0]",0.9997342953215753,96,Kentucky,SEC,fbs,7,"[0, 0, 7, 0]",0.00026570467842468304,3.3022004038,https://www.youtube.com/watch?v=9qvLUocaFKA,1392.0,1453.0,1625.0,1564.0,
401022554,2018,11,regular,2018-11-10 20:30:00+00:00,False,True,False,True,23723.0,3713,Falcon Stadium,2005,Air Force,Mountain West,fbs,42,"[7, 14, 14, 7]",0.9989090302204395,167,New Mexico,Mountain West,fbs,24,"[0, 17, 7, 0]",0.001090969779560469,2.5237088494,https://www.youtube.com/watch?v=NQlKfFjD5RI,1504.0,1522.0,1267.0,1249.0,
401015042,2018,11,regular,2018-11-10 20:30:00+00:00,False,True,False,True,18062.0,3918,S.B. Ballard Stadium,295,Old Dominion,Conference USA,fbs,34,"[0, 10, 14, 10]",0.8330834243019493,249,North Texas,Conference USA,fbs,31,"[14, 14, 3, 0]",0.16691657569805074,4.7105165106,https://www.youtube.com/watch?v=e6G7J6qMtcw,1122.0,1130.0,1587.0,1579.0,
401022557,2018,11,regular,2018-11-10 21:00:00+00:00,False,True,False,True,19017.0,3905,Maverik Stadium,328,Utah State,Mountain West,fbs,62,"[10, 28, 21, 3]",0.9999647809386745,23,San José State,Mountain West,fbs,24,"[7, 3, 7, 7]",3.521906132553099e-05,2.7846862792,https://www.youtube.com/watch?v=jc-EQEL_So8,1794.0,1812.0,1032.0,1014.0,
401019526,2018,11,regular,2018-11-10 21:00:00+00:00,False,True,False,True,20860.0,4729,Yulman Stadium,2655,Tulane,American Athletic,fbs,24,"[7, 7, 7, 3]",0.7751856802356744,151,East Carolina,American Athletic,fbs,18,"[3, 7, 0, 8]",0.22481431976432564,6.539099873,https://www.youtube.com/watch?v=4xWlJfQUrsg,1475.0,1470.0,1212.0,1217.0,
401021702,2018,11,regular,2018-11-10 21:00:00+00:00,False,True,False,True,11482.0,3644,Bobcat Stadium (TX),326,Texas State,Sun Belt,fbs,7,"[0, 0, 7, 0]",0.004013641824603204,2026,App State,Sun Belt,fbs,38,"[7, 14, 7, 10]",0.9959863581753968,0.9793499824,,1102.0,1084.0,1692.0,1710.0,
401030181,2018,11,regular,2018-11-10 21:00:00+00:00,False,True,False,True,,3882,Provost Umphrey Stadium,2320,Lamar,Southland,fcs,38,"[14, 7, 7, 10]",,2277,Houston Christian,Southland,fcs,9,"[0, 9, 0, 0]",,,,,,,,
401030171,2018,11,regular,2018-11-10 21:00:00+00:00,False,True,False,True,,3711,Estes Stadium,2110,Central Arkansas,Southland,fcs,27,"[7, 7, 7, 6]",,2916,Incarnate Word,Southland,fcs,40,"[3, 14, 13, 10]",,,,,,,,
401030513,2018,11,regular,2018-11-10 21:00:00+00:00,False,True,False,True,,3650,Bragg Memorial Stadium,50,Florida A&M,MEAC,fcs,21,"[0, 14, 7, 0]",,2569,South Carolina State,MEAC,fcs,44,"[10, 14, 6, 14]",,,,,,,,
401030221,2018,11,regular,2018-11-10 21:00:00+00:00,False,True,False,True,,3779,Manning Field at John L. Guidry Stadium,2447,Nicholls,Southland,fcs,47,"[14, 10, 13, 10]",,2617,Stephen F. Austin,Southland,fcs,14,"[0, 0, 7, 7]",,,,,,,,
401030435,2018,11,regular,2018-11-10 21:05:00+00:00,False,True,False,True,,3906,Roos Field,331,Eastern Washington,Big Sky,fcs,59,"[7, 14, 14, 24]",,302,UC Davis,Big Sky,fcs,20,"[10, 7, 3, 0]",,,,,,,,
401021688,2018,11,regular,2018-11-10 22:00:00+00:00,False,True,False,True,8141.0,3654,Brooks Stadium (SC),324,Coastal Carolina,Sun Belt,fbs,16,"[0, 6, 7, 3]",0.0037543491039609446,2032,Arkansas State,Sun Belt,fbs,44,"[14, 13, 14, 3]",0.996245650896039,1.7550380088,https://www.youtube.com/watch?v=wNkMjXAUsAw,1218.0,1172.0,1474.0,1520.0,
401015039,2018,11,regular,2018-11-10 22:00:00+00:00,False,True,False,True,14400.0,3715,FAU Stadium,2226,Florida Atlantic,Conference USA,fbs,34,"[10, 0, 7, 17]",0.9992680054889731,98,Western Kentucky,Conference USA,fbs,15,"[0, 9, 0, 6]",0.000731994511026901,2.9363557152,https://www.youtube.com/watch?v=YdhAIJBTZEI,1551.0,1563.0,1213.0,1201.0,
401030467,2018,11,regular,2018-11-10 22:00:00+00:00,False,True,False,True,,3599,Ace W. Mumford Stadium,2582,Southern,SWAC,fcs,56,"[21, 21, 14, 0]",,2029,Arkansas-Pine Bluff,SWAC,fcs,24,"[6, 3, 8, 7]",,,,,,,,
401030375,2018,11,regular,2018-11-10 22:00:00+00:00,False,True,False,True,,716,Torero Stadium,301,San Diego,Pioneer,fcs,56,"[7, 28, 7, 14]",,2166,Davidson,Pioneer,fcs,52,"[24, 14, 7, 7]",,,,,,,,
401021691,2018,11,regular,2018-11-10 22:00:00+00:00,False,True,False,True,14096.0,3797,Ladd Peebles Stadium,6,South Alabama,Sun Belt,fbs,10,"[7, 3, 0, 0]",0.003737215202116103,2433,UL Monroe,Sun Belt,fbs,38,"[10, 14, 14, 0]",0.9962627847978839,2.57002690309999,,1050.0,995.0,1227.0,1282.0,
401021690,2018,11,regular,2018-11-10 22:00:00+00:00,False,True,False,True,14945.0,3666,Cajun Field,309,Louisiana,Sun Belt,fbs,36,"[7, 6, 3, 20]",0.9938738522749624,2247,Georgia State,Sun Belt,fbs,22,"[0, 7, 7, 8]",0.006126147725037612,2.2707062659,,1286.0,1307.0,1207.0,1186.0,
401012789,2018,11,regular,2018-11-10 22:30:00+00:00,False,True,False,True,46275.0,587,Rice-Eccles Stadium,254,Utah,Pac-12,fbs,32,"[10, 9, 3, 10]",0.8322358686182987,2483,Oregon,Pac-12,fbs,25,"[0, 7, 10, 8]",0.16776413138170132,7.6061314488,https://www.youtube.com/watch?v=c5RENwO5Hjo,1748.0,1748.0,1576.0,1576.0,
401030027,2018,11,regular,2018-11-10 23:30:00+00:00,False,True,False,True,,3791,Kibbie Dome,70,Idaho,Big Sky,fcs,27,"[3, 3, 7, 14]",,149,Montana,Big Sky,fcs,46,"[14, 22, 7, 3]",,,,,,,,
401030212,2018,11,regular,2018-11-11 00:00:00+00:00,False,True,False,True,,3963,Harry Turpin Stadium,2466,Northwestern State,Southland,fcs,37,"[0, 0, 14, 17, 6]",,2377,McNeese,Southland,fcs,34,"[0, 7, 14, 10, 3]",,,,,,,,
401012334,2018,11,regular,2018-11-11 00:00:00+00:00,False,True,False,True,92746.0,3917,Sanford Stadium,61,Georgia,SEC,fbs,27,"[3, 17, 0, 7]",0.9965946684274478,2,Auburn,SEC,fbs,10,"[7, 3, 0, 0]",0.0034053315725521838,2.773452263,https://www.youtube.com/watch?v=ZiSPuHfW0u8,1960.0,1980.0,1776.0,1756.0,
401030432,2018,11,regular,2018-11-11 00:00:00+00:00,False,True,False,True,,3706,Eccles Coliseum,253,Southern Utah,Big Sky,fcs,18,"[6, 6, 6, 0]",,2692,Weber State,Big Sky,fcs,31,"[7, 14, 7, 3]",,,,,,,,
401019527,2018,11,regular,2018-11-11 00:00:00+00:00,False,True,False,True,30862.0,4728,TDECU Stadium,248,Houston,American Athletic,fbs,49,"[7, 7, 21, 14]",0.04974713183111697,218,Temple,American Athletic,fbs,59,"[14, 14, 21, 10]",0.950252868168883,5.514445108,https://www.youtube.com/watch?v=Mf8naam9bgA,1619.0,1600.0,1644.0,1663.0,
401019524,2018,11,regular,2018-11-11 00:00:00+00:00,False,True,False,True,29310.0,3854,Nippert Stadium,2132,Cincinnati,American Athletic,fbs,35,"[7, 7, 21, 0]",0.9966736581291223,58,South Florida,American Athletic,fbs,23,"[9, 7, 7, 0]",0.003326341870877658,4.16064442279999,https://www.youtube.com/watch?v=Q_rI5-z6-g8,1612.0,1623.0,1463.0,1452.0,
401015040,2018,11,regular,2018-11-11 00:00:00+00:00,False,True,False,True,15283.0,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,fbs,28,"[0, 7, 14, 7]",0.9993623637312177,242,Rice,Conference USA,fbs,13,"[0, 3, 7, 3]",0.0006376362687823267,2.8957797288,https://www.youtube.com/watch?v=47NBJiC6ep8,1411.0,1407.0,977.0,981.0,
401015038,2018,11,regular,2018-11-11 00:00:00+00:00,False,True,False,True,16874.0,3604,Alamodome,2636,UTSA,Conference USA,fbs,7,"[0, 0, 0, 7]",0.0037772712924607596,2229,Florida International,Conference USA,fbs,45,"[0, 17, 7, 21]",0.9962227287075393,1.9861631868,https://www.youtube.com/watch?v=IDNvdGDQ1Uc,1111.0,1035.0,1384.0,1460.0,
401013172,2018,11,regular,2018-11-11 00:00:00+00:00,False,True,False,True,48217.0,721,Bobby Dodd Stadium,59,Georgia Tech,ACC,fbs,27,"[14, 3, 10, 0]",0.8804174916868696,2390,Miami,ACC,fbs,21,"[7, 7, 0, 7]",0.11958250831313044,4.6507561199,https://www.youtube.com/watch?v=HF9HVpVMvAs,1694.0,1702.0,1711.0,1703.0,
401030017,2018,11,regular,2018-11-11 00:05:00+00:00,False,True,False,True,,1027,Alex G. Spanos Stadium,13,Cal Poly,Big Sky,fcs,37,"[3, 10, 7, 17]",,304,Idaho State,Big Sky,fcs,14,"[0, 7, 7, 0]",,,,,,,,
401013321,2018,11,regular,2018-11-11 00:30:00+00:00,False,True,False,True,60454.0,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,fbs,34,"[7, 3, 0, 24]",0.259922677485596,251,Texas,Big 12,fbs,41,"[0, 17, 10, 14]",0.740077322514404,6.4809120183,https://www.youtube.com/watch?v=8_rdYerArxQ,1687.0,1677.0,1731.0,1741.0,
401015043,2018,11,regular,2018-11-11 00:30:00+00:00,False,True,False,True,25618.0,3803,Legion Field,5,UAB,Conference USA,fbs,26,"[0, 7, 13, 0, 6]",0.9072938725529495,2572,Southern Miss,Conference USA,fbs,23,"[7, 6, 0, 7, 3]",0.09270612744705053,7.291066699,,1626.0,1624.0,1399.0,1401.0,
401013171,2018,11,regular,2018-11-11 00:30:00+00:00,False,True,False,False,77622.0,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,fbs,42,"[17, 15, 3, 7]",0.9996062188335793,52,Florida State,ACC,fbs,13,"[0, 6, 7, 0]",0.000393781166420748,0.560815401900001,https://www.youtube.com/watch?v=5H6Ex_nEu_U,1870.0,1904.0,1494.0,1460.0,
401012332,2018,11,regular,2018-11-11 00:30:00+00:00,False,True,False,True,64135.0,3887,Razorback Stadium,8,Arkansas,SEC,fbs,17,"[0, 3, 0, 14]",0.01754710682767048,99,LSU,SEC,fbs,24,"[7, 7, 10, 0]",0.9824528931723295,2.2790555565,https://www.youtube.com/watch?v=5FS6ilO2jkw,1392.0,1412.0,1861.0,1841.0,
401013169,2018,11,regular,2018-11-11 01:00:00+00:00,False,True,False,True,44500.0,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,ACC,fbs,7,"[7, 0, 0, 0]",0.003556078009539683,228,Clemson,ACC,fbs,27,"[10, 3, 7, 7]",0.9964439219904603,2.5754384699,https://www.youtube.com/watch?v=Oe8PUpx3VjI,1711.0,1717.0,2282.0,2276.0,
401012790,2018,11,regular,2018-11-11 02:00:00+00:00,False,True,False,True,34671.0,3940,Stanford Stadium,24,Stanford,Pac-12,fbs,48,"[13, 21, 7, 7]",0.9999542447966971,204,Oregon State,Pac-12,fbs,17,"[7, 10, 0, 0]",4.575520330285521e-05,2.6026975457,https://www.youtube.com/watch?v=QQNKCJZ1AbE,1695.0,1714.0,1118.0,1099.0,
401022555,2018,11,regular,2018-11-11 03:30:00+00:00,False,True,False,True,13755.0,3816,Mackay Stadium,2440,Nevada,Mountain West,fbs,49,"[7, 21, 21, 0]",0.9999432833554127,36,Colorado State,Mountain West,fbs,10,"[0, 0, 0, 10]",5.671664458728465e-05,1.0714249927,https://www.youtube.com/watch?v=3pgzabU0Lzk,1367.0,1467.0,1276.0,1176.0,
401022558,2018,11,regular,2018-11-11 03:30:00+00:00,False,True,False,True,24986.0,3932,Qualcomm Stadium,21,San Diego State,Mountain West,fbs,24,"[0, 14, 10, 0]",0.30169592330584105,2439,UNLV,Mountain West,fbs,27,"[6, 7, 0, 14]",0.698304076694159,4.5455977023,https://www.youtube.com/watch?v=n4RtB6zM3KM,1569.0,1533.0,1117.0,1153.0,
401012787,2018,11,regular,2018-11-11 03:30:00+00:00,False,True,False,True,56721.0,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,fbs,14,"[0, 14, 0, 0]",0.6614519104229242,25,California,Pac-12,fbs,15,"[0, 0, 15, 0]",0.33854808957707583,6.7848398095,https://www.youtube.com/watch?v=yeusneFqZss,1623.0,1617.0,1521.0,1527.0,
401020780,2018,12,regular,2018-11-13 23:00:00+00:00,False,True,False,True,5503.0,3919,Scheumann Stadium,2050,Ball State,Mid-American,fbs,42,"[7, 14, 7, 7, 7]",0.4772962447413614,2711,Western Michigan,Mid-American,fbs,41,"[7, 10, 3, 15, 6]",0.5227037552586387,9.6660712063,https://www.youtube.com/watch?v=30r0SJoaEWU,1049.0,1056.0,1277.0,1270.0,
401020781,2018,12,regular,2018-11-15 00:00:00+00:00,False,True,False,True,13839.0,3876,Peden Stadium,195,Ohio,Mid-American,fbs,52,"[14, 17, 14, 7]",0.9981332744852552,2084,Buffalo,Mid-American,fbs,17,"[7, 3, 0, 7]",0.0018667255147447603,2.1628937229,https://www.youtube.com/watch?v=PxSh-a0uaKQ,1721.0,1792.0,1515.0,1444.0,
401020782,2018,12,regular,2018-11-15 01:00:00+00:00,False,True,False,True,4878.0,3764,Huskie Stadium,2459,Northern Illinois,Mid-American,fbs,7,"[0, 0, 7, 0]",0.8366477366374707,193,Miami (OH),Mid-American,fbs,13,"[0, 3, 10, 0]",0.16335226336252928,7.32370789419999,https://www.youtube.com/watch?v=Gf-4efvdYQU,1504.0,1486.0,1405.0,1423.0,
401020783,2018,12,regular,2018-11-15 23:00:00+00:00,False,True,False,True,5387.0,3696,Dix Stadium,2309,Kent State,Mid-American,fbs,34,"[7, 10, 10, 7]",0.015077108947882339,2649,Toledo,Mid-American,fbs,56,"[14, 14, 21, 7]",0.9849228910521176,2.5292833816,,981.0,977.0,1483.0,1487.0,
401030223,2018,12,regular,2018-11-16 00:00:00+00:00,False,True,False,True,,3779,Manning Field at John L. Guidry Stadium,2447,Nicholls,Southland,fcs,44,"[13, 10, 7, 14]",,2545,SE Louisiana,Southland,fcs,0,"[0, 0, 0, 0]",,,,,,,,
401030218,2018,12,regular,2018-11-16 00:00:00+00:00,False,True,False,True,,3756,Homer Bryce Stadium,2617,Stephen F. Austin,Southland,fcs,23,"[0, 16, 0, 7]",,2466,Northwestern State,Southland,fcs,35,"[0, 7, 14, 14]",,,,,,,,
401019529,2018,12,regular,2018-11-16 01:00:00+00:00,False,True,False,True,24209.0,4728,TDECU Stadium,248,Houston,American Athletic,fbs,48,"[14, 17, 10, 7]",0.9998164419968376,2655,Tulane,American Athletic,fbs,17,"[6, 3, 0, 8]",0.00018355800316238735,1.8227881992,https://www.youtube.com/watch?v=VRoaHs1MfHw,1600.0,1668.0,1470.0,1402.0,
401015045,2018,12,regular,2018-11-16 02:30:00+00:00,False,True,False,True,18338.0,3825,DATCU Stadium,249,North Texas,Conference USA,fbs,41,"[17, 3, 14, 7]",0.9738691329996182,2226,Florida Atlantic,Conference USA,fbs,38,"[7, 14, 10, 7]",0.026130867000381808,7.55071024619999,https://www.youtube.com/watch?v=9kllNMQzBog,1579.0,1580.0,1563.0,1562.0,
401019530,2018,12,regular,2018-11-17 02:00:00+00:00,False,True,False,True,15794.0,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,fbs,18,"[3, 2, 7, 6]",0.18159854423221578,235,Memphis,American Athletic,fbs,28,"[0, 7, 7, 14]",0.8184014557677842,4.9979612305,https://www.youtube.com/watch?v=n3uPCkddAXs,1349.0,1354.0,1660.0,1655.0,
401022560,2018,12,regular,2018-11-17 02:00:00+00:00,False,True,False,True,16883.0,3971,University Stadium (NM),167,New Mexico,Mountain West,fbs,14,"[0, 7, 0, 7]",0.005171470555671267,68,Boise State,Mountain West,fbs,45,"[14, 10, 7, 14]",0.9948285294443288,0.801902273799999,https://www.youtube.com/watch?v=Kobudl9GwDk,1249.0,1224.0,1773.0,1798.0,
401030425,2018,12,regular,2018-11-17 03:05:00+00:00,False,True,False,True,,4765,Hillsboro Stadium,2502,Portland State,Big Sky,fcs,23,"[0, 14, 7, 2]",,331,Eastern Washington,Big Sky,fcs,74,"[14, 13, 27, 20]",,,,,,,,
401029950,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,,3824,Meade Stadium,227,Rhode Island,CAA,fcs,24,"[3, 7, 7, 7]",,160,New Hampshire,CAA,fcs,21,"[0, 0, 7, 14]",,,,,,,,
401029911,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,,3607,Alfond Stadium,311,Maine,CAA,fcs,27,"[0, 14, 13, 0]",,2210,Elon,CAA,fcs,26,"[0, 10, 10, 6]",,,,,,,,
401029902,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,,3695,Delaware Stadium,48,Delaware,CAA,fcs,21,"[7, 0, 14, 0]",,222,Villanova,CAA,fcs,42,"[14, 7, 7, 14]",,,,,,,,
401012338,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,False,101681.0,3657,Bryant-Denny Stadium,333,Alabama,SEC,fbs,50,"[7, 3, 27, 13]",0.9999926251129967,2643,The Citadel,Southern,fcs,17,"[0, 10, 0, 7]",7.374887003308572e-06,0.1602315864,https://www.youtube.com/watch?v=Ifi-DqVfNWA,,,,,
401030599,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,,36,Leonidoff Field,2368,Marist,Pioneer,fcs,14,"[0, 0, 7, 7]",,301,San Diego,Pioneer,fcs,31,"[10, 14, 7, 0]",,,,,,,,
401030562,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,,3777,Joe Walton Stadium,2523,Robert Morris,NEC,fcs,7,"[7, 0, 0, 0]",,2681,Wagner,NEC,fcs,41,"[14, 24, 3, 0]",,,,,,,,
401030550,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,,3624,Arute Field,2115,Central Connecticut,NEC,fcs,31,"[14, 3, 7, 7]",,2184,Duquesne,NEC,fcs,38,"[7, 14, 7, 10]",,,,,,,,
401030446,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,,3896,Rice-Totten Field,2400,Mississippi Valley State,SWAC,fcs,14,"[7, 0, 7, 0]",,2010,Alabama A&M,SWAC,fcs,42,"[7, 21, 14, 0]",,,,,,,,
401030564,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,,3668,Campus Field,2529,Sacred Heart,NEC,fcs,13,"[3, 3, 7, 0]",,2598,St. Francis (PA),NEC,fcs,7,"[0, 7, 0, 0]",,,,,,,,
401035274,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,True,True,,4245,Fenway Park,108,Harvard,Ivy,fcs,45,"[7, 14, 7, 17]",,43,Yale,Ivy,fcs,27,"[7, 7, 10, 3]",,,,,,,,
401013375,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,False,26086.0,3841,Michie Stadium,349,Army,FBS Independents,fbs,28,"[7, 7, 0, 14]",0.998068933855095,2142,Colgate,Patriot,fcs,14,"[0, 0, 7, 7]",0.0019310661449050137,2.2264404592,https://www.youtube.com/watch?v=uvrgrY966-0,,,,,
401012878,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,38177.0,3665,SECU Stadium,120,Maryland,Big Ten,fbs,51,"[17, 7, 7, 14, 6]",0.15540962782066708,194,Ohio State,Big Ten,fbs,52,"[3, 14, 7, 21, 7]",0.8445903721793329,10.2560994171,https://www.youtube.com/watch?v=2czvgPJnQj0,1485.0,1504.0,1945.0,1926.0,
401012849,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,44840.0,3754,High Point Solutions Stadium,164,Rutgers,Big Ten,fbs,7,"[0, 0, 0, 7]",0.016047407290398566,213,Penn State,Big Ten,fbs,20,"[3, 10, 0, 7]",0.9839525927096014,1.7039267214,https://www.youtube.com/watch?v=LDB0ad7xBos,1098.0,1135.0,1914.0,1877.0,
401013334,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,32134.0,3953,Huntington Bank Stadium,135,Minnesota,Big Ten,fbs,14,"[0, 7, 0, 7]",0.06366335786039853,77,Northwestern,Big Ten,fbs,24,"[7, 6, 0, 11]",0.9363366421396014,5.1967272906,https://www.youtube.com/watch?v=qLn_xZaDVrE,1491.0,1486.0,1678.0,1683.0,
401012887,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,88793.0,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,Big Ten,fbs,9,"[0, 0, 0, 9]",0.7142320930061122,127,Michigan State,Big Ten,fbs,6,"[3, 0, 0, 3]",0.28576790699388777,8.2254778155,https://www.youtube.com/watch?v=JBib78M5Xzk,1453.0,1457.0,1692.0,1688.0,
401013036,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,45140.0,4727,McLane Stadium,239,Baylor,Big 12,fbs,9,"[6, 0, 3, 0]",0.750145722183778,2628,TCU,Big 12,fbs,16,"[3, 6, 7, 0]",0.24985427781622205,6.5182349985,https://www.youtube.com/watch?v=HLVyR1NmmSI,1375.0,1376.0,1566.0,1565.0,
401013181,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,25609.0,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,ACC,fbs,13,"[3, 7, 0, 3]",0.007675434034683535,221,Pittsburgh,ACC,fbs,34,"[0, 6, 14, 14]",0.9923245659653165,5.5282149506,https://www.youtube.com/watch?v=oWM0YL5X9uE,1438.0,1403.0,1602.0,1637.0,
401019533,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,True,21029.0,3806,Lincoln Financial Field,218,Temple,American Athletic,fbs,27,"[0, 0, 10, 17]",0.4499633346133829,58,South Florida,American Athletic,fbs,17,"[7, 10, 0, 0]",0.5500366653866171,6.5330267411,https://www.youtube.com/watch?v=7Q1mdAyU4xo,1663.0,1666.0,1452.0,1449.0,
401012340,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,False,81467.0,3634,Ben Hill Griffin Stadium,57,Florida,SEC,fbs,63,"[28, 21, 7, 7]",0.999995374072707,70,Idaho,Big Sky,fcs,10,"[0, 0, 3, 7]",4.625927293000487e-06,0.0180615116000002,https://www.youtube.com/watch?v=hG4xTPMTUEs,,,,,
401012342,2018,12,regular,2018-11-17 17:00:00+00:00,False,True,False,False,47535.0,3683,Kroger Field,96,Kentucky,SEC,fbs,34,"[17, 7, 7, 3]",0.9804809227449106,2393,Middle Tennessee,Conference USA,fbs,23,"[0, 10, 6, 7]",0.01951907725508939,1.4492626507,,1564.0,1575.0,1448.0,1437.0,
